id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
78752092;Финансовый аналитик;Аналитик (Финансовый блок операционных расходов);Москва;МАГНИТ, Розничная сеть;;работа с большим объемом информации, финансовая отчетность, план-фактный анализ бюджета, продвинутый пользователь ms excel, анализ финансовых показателей;От 1 года до 3 лет;2023-03-31;;70000;RUR
76898408;Финансовый аналитик;Финансовый аналитик (строительство);Москва;Ассоциация Специалистов Городского Хозяйства по Развитию Управленческих Кадров;;;От 1 года до 3 лет;2023-04-05;95000;110000;RUR
78816910;Финансовый аналитик;Финансовый аналитик (Отчетность МСФО);Москва;Positive Technologies;;управленческая отчетность, мсфо, ms powerpoint, консолидация финансовой отчетности, 1с: управление предприятием;От 3 до 6 лет;2023-04-03;;;
77658766;Финансовый аналитик;Финансовый аналитик/квант/алгоритмическая торговля;Москва;Держава , АКБ;;eviews, python, статистический анализ, математическое моделирование, excel, математический анализ, математический склад ума, английский язык;Нет опыта;2023-03-30;;;
78978707;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;Первый Дом Консалтинга ЧТО ДЕЛАТЬ КОНСАЛТ;;анализ текущих финансовых показателей, аналитическое мышление, аналитические исследования, бизнес-анализ, финансовое моделирование, python, business intelligence systems, финансовое планирование;От 3 до 6 лет;2023-04-06;70000;130000;RUR
78963515;Финансовый аналитик;Финансовый менеджер/аналитик/аудитор;Москва;Сириус;;анализ текущих финансовых показателей, консолидация финансовой отчетности, корпоративные финансы, финансовое моделирование, бюджетирование, финансовый контроль, финансовое планирование, 1с: предприятие 8, формирование бюджета, оптимизация бизнес-процессов, управленческая отчетность;От 3 до 6 лет;2023-04-05;;130000;RUR
78858118;Финансовый аналитик;Финансовый аналитик по продажам;Москва;Manpower;;управленческая отчетность, финансовый анализ, анализ финансовых показателей, sap;От 3 до 6 лет;2023-04-03;;;
79304108;Финансовый аналитик;Финансовый аналитик по Маркетплейсам;Москва;Molli-Shop (ИП Ахметов Рамиль Заитнурович);;;Нет опыта;2023-04-14;18000;25000;RUR
78708208;Финансовый аналитик;Специалист по работе с дебиторской задолженностью/финансовый аналитик;Москва;ПСБ Лизинг;;анализ текущих финансовых показателей, мсфо, ms powerpoint, анализ финансовых показателей, рсбу, acca, дипифр, финансовый анализ, системное мышление, многозадачность, умение работать в режиме многозадачности, уверенный пользователь пк (ms office), финансы, высшее образование, умение работать в условиях многозадачности;От 1 года до 3 лет;2023-03-30;;;
78740986;Финансовый аналитик;Финансовый аналитик (Kion);Москва;МТС;;python, sql, ms powerpoint, анализ данных, ms excel;От 1 года до 3 лет;2023-03-30;;;
79237297;Финансовый аналитик;Старший финансовый аналитик;Москва;Салым Петролеум Девелопмент;;;Более 6 лет;2023-04-13;;;
78193382;Финансовый аналитик;Финансовый аналитик;Москва;АКАДО Телеком;;sap erp, 1с: erp, аналитические навыки, уверенный пользователь ms office, оценка и анализ капитальных затрат, план-фактный анализ бюджета;От 3 до 6 лет;2023-03-31;;;
79065273;Финансовый аналитик;Финансовый менеджер/Аналитик (недвижимость);Москва;Cornerstone Russia;;;Более 6 лет;2023-04-08;;100000;RUR
78852961;Финансовый аналитик;Главный финансовый аналитик;Москва;ОТЭКО;;;От 3 до 6 лет;2023-04-03;;;
78722818;Финансовый аналитик;Финансовый аналитик;Москва;Финансовый Дом «Солид»;;финансовый анализ, аналитическое мышление, бизнес-планирование, анализ бизнес показателей, sql;От 1 года до 3 лет;2023-03-30;;;
78877826;Финансовый аналитик;Старший аналитик/Финансовый аналитик (анализ доходности);Москва;ГК АСНА;;;От 3 до 6 лет;2023-04-04;;;
78828429;Финансовый аналитик;Аналитик финансового департамента;Москва;Евразийская Алкогольная Группа;;финансовый анализ, бюджетирование, финансовый контроль, краткосрочное бюджетирование и планирование, анализ оборачиваемости активов, анализ себестоимости по каждому скю, план-факторный анализ, анализ отклонений по рентабельности, анализ текущей ликвидности, анализ оборачиваемости остатков готовой продукции и тмц, анализ оборачиваемости дебиторской и кредиторской задолженностей, анализ рентабельности по операционной прибыли;От 3 до 6 лет;2023-04-03;;;
78389384;Финансовый аналитик;Аналитик (финансовое моделирование);Москва;Азот-Взрыв;;анализ инвестиционных проектов, финансовое моделирование, финансовый анализ, оценка инвестиционных проектов, анализ себестоимости;От 1 года до 3 лет;2023-04-28;;;
76535724;Финансовый аналитик;Бизнес-аналитик продукта «Финансовое планирование и инвестиционный анализ»;Москва;Группа Самолет;;bpmn, uml, английский язык, archimate, бизнес-анализ;От 1 года до 3 лет;2023-04-26;;;
77737406;Финансовый аналитик;Руководитель отдела аналитики (товарно-финансовое планирование);Москва;Группа компаний АЯК;;ценообразование, прогнозирование, управление товарными запасами, abc-анализ, аналитика продаж, анализ ассортиментной линейки, конкурентная аналитика, анализ финансовых показателей, контроль и анализ ценообразования, аналитическое мышление, анализ данных, планирование запасов, управление ассортиментом, работа с большим объемом информации, анализ рынка;От 3 до 6 лет;2023-04-26;180000;;RUR
76538006;Финансовый аналитик;Руководитель отдела аналитики в финансовый департамент;Москва;СБЕР;;;От 3 до 6 лет;2023-04-27;;;
79710123;Финансовый аналитик;Руководитель по финансовому учету и аналитике ВК-ИТ;Москва;билайн;;;От 3 до 6 лет;2023-04-27;;;
79846589;Финансовый аналитик;Ведущий бизнес-аналитик (департамент финансов логистики);Москва;МАГНИТ, Розничная сеть;;ms powerpoint, sap, рсбу, управленческая отчетность, подготовка презентаций;От 3 до 6 лет;2023-04-26;;;
