id;spec;job_title;city;employer;schedule;experience;published;salary_from;salary_to;currency;skills
75860448;Финансовый аналитик;Финансовый аналитик;Москва;KFC (Интернэшнл Ресторант Брэндс);;;2023-03-22;;;;
78543188;Финансовый аналитик;Финансовый аналитик;Москва;Банк ВТБ (ПАО);;;2023-03-26;;;;sql, excel, отличное знание пк
77079145;Финансовый аналитик;Старший финансовый контролер/аналитик;Москва;Фармфорвард;;;2023-03-24;;;;работа с большим объемом информации, excel, логическое мышление, 1с: управление предприятием, финансовый анализ, бюджетирование, финансовый контроль, анализ данных, аналитическое мышление, системное мышление, работа с базами данных, работа в команде, 1с: предприятие 8
77985903;Финансовый аналитик;Руководитель группы финансового анализа аэропортовой деятельности;Москва;НАО Авиа Групп;;;2023-04-06;;200000;RUR;
77712327;Финансовый аналитик;Финансовый аналитик;Москва;Simple;;;2023-03-23;;;;дебиторская задолженность, финансовый анализ, финансовая отчетность
77336785;Финансовый аналитик;Старший финансовый аналитик;Москва;Alta Personnel;;;2023-03-24;;;;
77828216;Финансовый аналитик;Финансовый аналитик / финансовый контролер;Москва;Даблби;;;2023-03-22;;;;ms excel, бюджетирование, 1с: управление предприятием
76800709;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;Коттеджный поселок Британика;;;2023-03-29;;;;бюджетирование, управленческая отчетность, финансовый контроль, финансовый анализ, краткосрочное бюджетирование и планирование
78389384;Финансовый аналитик;Аналитик (финансовое моделирование);Москва;Азот-Взрыв;;;2023-03-29;;;;анализ инвестиционных проектов, финансовое моделирование, финансовый анализ, оценка инвестиционных проектов, анализ себестоимости
78123406;Финансовый аналитик;Финансовый аналитик;Москва;АВТОДОМ;;;2023-03-16;200000;;RUR;
74102818;Финансовый аналитик;Ведущий финансовый аналитик коммерческого транспорта;Москва;Черкизово, Группа предприятий;;;2023-03-31;;;;английский язык, факторный анализ, аналитическое мышление, анализ данных, анализ финансовых показателей, прогнозирование, управление бюджетом, финансовое моделирование, коммуникативные навыки
78185357;Финансовый аналитик;Финансовый аналитик;Москва;Никольская Екатерина Анатольевна;;;2023-03-17;120000;200000;RUR;eviews, финансовый менеджмент, регрессионный анализ, управление финансами, аналитические исследования, аналитическое мышление, финансовый контроль, экономический анализ, управленческая отчетность
77435696;Финансовый аналитик;Финансовый аналитик;Москва;ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ;;;2023-03-23;;;;бюджетирование, продвинутый пользователь ms excel, аналитика, бюджетирование фот
78176474;Финансовый аналитик;Младший финансовый аналитик;Москва;МегаФон;;;2023-03-17;;;;управление проектами, 1с, ms excel
78619192;Финансовый аналитик;Финансовый аналитик/экономист;Москва;БурСервис;;;2023-03-28;;;;
76985173;Финансовый аналитик;Финансовый аналитик;Москва;ДЖАК АВТОМОБИЛЬ;;;2023-03-16;200000;200000;RUR;международные стандарты бухгалтерского учета, международное налогообложение, 1с: предприятие 8, 1с: бухгалтерия, финансовый контроль, финансовый анализ, бюджетирование, факторинг, аналитическое мышление, финансовое планирование
78366369;Финансовый аналитик;Финансовый аналитик;Москва;Масса;;;2023-03-21;;;;аналитическое мышление, уверенный пользователь ms office, анализ финансовых показателей, прогнозирование, английский язык (upper-intermediate), анализ текущих финансовых показателей
74136916;Финансовый аналитик;Финансовый аналитик;Москва;Российские железные дороги;;;2023-03-20;;;;финансовый анализ, финансовое моделирование, финансовая отчетность, оценка инвестиционных проектов, долговая нагрузка, формирование бюджета, оценка финансового состояния, acca, cima, мсфо, cfa, анализ финансовых показателей
76293447;Финансовый аналитик;Финансовый аналитик;Москва;Лига Ставок;;;2023-03-22;;;;подготовка презентаций, ms powerpoint, анализ финансовых показателей, финансовое моделирование, инвестиционный анализ, npv, irr, pi
78463271;Финансовый аналитик;Старший финансовый аналитик;Москва;Glosema Group;;;2023-03-23;100000;100000;RUR;анализ текущих финансовых показателей, внутренний финансовый аудит, корпоративные финансы, финансовое моделирование, бизнес-консультирование
77851497;Финансовый аналитик;Менеджер Отдела финансовой аналитики продаж;Москва;ЛУКОЙЛ;;;2023-03-27;;;;английский язык, подготовка презентаций, анализ финансовых показателей, аналитическое мышление, power bi, ms excel
78237732;Финансовый аналитик;Финансовый аналитик (Финансовый менеджер) в трейдинговый холдинг;Москва;Antal Talent;;;2023-03-19;180000;;RUR;ms excel, 1c erp, 1c: бухгалтерия, работа с большим объемом информации, финансовая отчетность, мсфо, english, анализ текущих финансовых показателей, рсбу, audit pack, p&l, мark-to-мarket, подготовка управленческой отчетности, управленческая отчетность, трейдинг
78337707;Финансовый аналитик;Финансовый аналитик;Москва;Коттон Вэй;;;2023-03-21;;;;
77000923;Финансовый аналитик;Финансовый аналитик;Москва;Импориа Трейдинг;;;2023-03-16;150000;;RUR;управленческая отчетность, мсфо, финансовая отчетность, бюджетирование, 1c: бухгалтерия, формирование управленческой отчетности, навыки презентации
78254972;Финансовый аналитик;Финансовый аналитик;Москва;СК Ренессанс Жизнь;;;2023-03-20;;;;
76448725;Финансовый аналитик;Финансовый аналитик;Москва;Ростелеком - Центры обработки данных;;;2023-03-20;;;;
78457813;Финансовый аналитик;Финансовый аналитик IT проектов;Москва;Ростелеком;;;2023-03-23;;;;
78295664;Финансовый аналитик;Финансовый аналитик;Москва;CarMoney;;;2023-03-20;;;;
78554953;Финансовый аналитик;Бизнес - Аналитик (финансовые рынки);Москва;СБЕР;;;2023-03-27;;;;
78460339;Финансовый аналитик;Финансовый аналитик;Москва;Логистическая компания;;;2023-03-23;;;;
78529475;Финансовый аналитик;Финансовый аналитик (финансовое моделирование);Москва;Kaskad Family;;;2023-03-24;;;;финансовый анализ, анализ инвестиционных проектов, оценка инвестиционных проектов, финансовое моделирование, подготовка презентаций
78453412;Финансовый аналитик;Ведущий финансовый аналитик;Москва;Ренессанс Банк;;;2023-03-23;;;;
78479039;Финансовый аналитик;Младший финансовый аналитик;Москва;Nextons, официальный партнер Dentons в России;;;2023-03-23;;;;
78556246;Финансовый аналитик;Финансовый аналитик по объемам и себестоимости;Москва;Antal Talent;;;2023-03-27;;;;
77977090;Финансовый аналитик;Финансовый аналитик;Москва;Hadassah Medical Moscow;;;2023-03-20;;115000;RUR;финансовый анализ, анализ текущих финансовых показателей, ms powerpoint, английский язык, управленческая отчетность
78076218;Финансовый аналитик;Финансовый аналитик (PnL);Москва;Детский Мир;;;2023-03-15;;;;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, внутренний финансовый аудит, ms powerpoint, thinkcell, excel
78413132;Финансовый аналитик;Финансовый аналитик;Москва;LDM;;;2023-03-22;50000;150000;RUR;английский язык, финансовый анализ, ms powerpoint, креативность, движение денежных средств, анализ финансовых показателей, бизнес-планирование, аналитическое мышление, экономический анализ, анализ бизнес показателей, долгосрочное бюджетирование и планирование, краткосрочное бюджетирование и планирование, составление бизнес-плана, план-фактный анализ бюджета, инвестиционное планирование, инвестиционный анализ, управление рисками
78167274;Финансовый аналитик;Финансовый аналитик;Москва;Кадровый центр Президент;;;2023-03-17;135000;;RUR;
78453886;Финансовый аналитик;Finance analyst;Москва;ANCOR;;;2023-03-23;;;;
78106038;Финансовый аналитик;Финансовый аналитик;Москва;ВСК, САО;;;2023-03-15;;;;power query, финансовое моделирование, анализ финансовых показателей
78262102;Финансовый аналитик;Финансовый аналитик;Москва;Бюро 1440;;;2023-03-20;;;;бюджетирование, финансовый анализ, excel, мсфо, аналитическое мышление, erp
77074047;Финансовый аналитик;Финансовый аналитик;Москва;Интерфакс;;;2023-03-13;;;;vba, ms excel
78394895;Финансовый аналитик;Финансовый аналитик;Москва;Мирус Медикал;;;2023-03-22;;;;финансовый контроль, формирование бюджета, составление договоров, движение денежных средств, кредиторская задолженность
76297253;Финансовый аналитик;Финансовый аналитик;Москва;ФЕЛИКС;;;2023-03-11;150000;200000;RUR;умение планировать, решение нестандартных задач, организация рабочего процесса, системное мышление, внимательность к деталям, способность работать с большими массивами информации, управленческий учет, анализ себестоимости, анализ инвестиционных проектов, оценка инвестиционных проектов, финансовый менеджмент, управление рисками, управленческая отчетность
78406627;Финансовый аналитик;Финансовый аналитик Департамента продаж;Москва;Р-Фарм;;;2023-03-22;;;;кредит нот, аналитика продаж, финансовый аналитик, cognos, excel
69388869;Финансовый аналитик;Финансовый аналитик (корпоративные финансы);Москва;Российские железные дороги;;;2023-03-20;;;;финансовый анализ, финансовое моделирование, финансовая отчетность, оценка инвестиционных проектов, долговая нагрузка, формирование бюджета, оценка финансового состояния, acca, cima, мсфо, cfa, анализ финансовых показателей
78424556;Финансовый аналитик;Финансовый менеджер / финансовый аналитик (удаленно);Москва;Воробейчик Семен Владленович;;;2023-03-22;45000;;RUR;финансовое планирование, анализ бизнес показателей, стратегическое мышление, финансовая отчетность, экономический анализ, удаленная работа, управленческая отчетность
78054105;Финансовый аналитик;Senior Finance Analyst;Москва;Fresenius Kabi;;;2023-04-04;;;;sap, ifrs, financial analysis, financial planning, budgeting, forecasting, presentation skills, data analysis, cost control, analytical skills, английский язык, план-фактный анализ бюджета, power bi
76386939;Финансовый аналитик;Ведущий аналитик отдела финансового и стратегического анализа;Москва;Cornerstone Russia;;;2023-03-27;;;;
75614121;Финансовый аналитик;Финансовый аналитик/ Экономист;Москва;ГПМ Партнер;;;2023-03-22;;;;ms excel, впр
78097408;Финансовый аналитик;Финансовый менеджер / финансовый аналитик;Москва;Beorg;;;2023-03-15;115000;;RUR;финансовая отчетность, аналитическое мышление, 1с: унф, анализ текущих финансовых показателей, финансовый контроль, формирование управленческой отчетности, бюджетирование, p&l, подготовка управленческой отчетности, cash flow, ms excel
77936530;Финансовый аналитик;Старший финансовый аналитик (Планирование выручки);Москва;BAT Russia;;;2023-03-13;162000;;RUR;ms excel, ifrs, стратегическое мышление
78052184;Финансовый аналитик;Финансовый аналитик;Москва;Московский Кредитный Банк;;;2023-03-14;;;;английский язык, работа с базами данных, ведение отчетности, аналитическое мышление, ms access
77069725;Финансовый аналитик;Финансовый аналитик по Cash Flow FP&A;Москва;Ventra;;;2023-03-14;;;;cash flow, p&l, план-фактный анализ бюджета, формирование управленческой отчетности, знание английского языка, анализ затрат, бюджетирование, us gaap, ifrs, управленческий учет, методология
77972473;Финансовый аналитик;Финансовый аналитик (ценообразование);Москва;АЙТИ.СПЕЙС;;;2023-03-13;135000;150000;RUR;ценообразование, анализ финансовых показателей, аналитика, английский язык, аналитическое мышление, управление временем, анализ ценообразования, excel, 1c: финансы, sap, 1с
78045092;Финансовый аналитик;Финансовый аналитик;Москва;ANCOR;;;2023-03-14;;;;tasks tracking sytems, capex, opex, po, pr
78031632;Финансовый аналитик;Финансовый аналитик;Москва;ЕвроХим, Минерально-Химическая Компания;;;2023-03-14;;;;контроль бюджета, sap ps, sap bi, продвинутый пользователь ms excel
78270157;Финансовый аналитик;Финансовый аналитик (проект маркетплейсы);Москва;Карнаухов Дмитрий Александрович;;;2023-03-27;60000;;RUR;финансовый анализ, бюджетирование, финансовый контроль, 1с: торговля и склад
78115852;Финансовый аналитик;Инвестиционный аналитик (Финансовый аналитик);Москва;Алмазэргиэнбанк АКБ;;;2023-03-16;;;;анализ инвестиционных проектов, оценка инвестиционных проектов, инвестиционный анализ, финансовый анализ, анализ рисков
76554232;Финансовый аналитик;Финансовый аналитик;Москва;Стартум;;;2023-03-13;;;;
77842047;Финансовый аналитик;Финансовый аналитик;Москва;Банк ВТБ (ПАО);;;2023-03-09;;;;
78141387;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;Проспект-НТМ;;;2023-03-16;80000;150000;RUR;финансовый анализ, прогнозирование, управленческий учет, бюджетирование, экономический анализ, бизнес-планирование, план-фактный анализ бюджета, аналитическое мышление, анализ финансовых показателей
76753895;Финансовый аналитик;Аналитик Департамента финансового консультирования;Москва;АТОН;;;2023-03-20;;;;
78393403;Финансовый аналитик;Аналитик-Методолог, Финансовый Департамент;Москва;ВТБ Капитал;;;2023-03-22;;;;
78147504;Финансовый аналитик;Аналитик (финансовый анализ инвестиционного бизнеса);Москва;Банк Синара;;;2023-03-16;;;;sql, системное мышление, аналитическое мышление, анализ финансовых показателей, стратегическое мышление, финансовый анализ, инвестиционный анализ
77965119;Финансовый аналитик;Финансовый аналитик;Москва;Старый Мастер;;;2023-03-13;;;;
78093104;Финансовый аналитик;Финансовый аналитик (Sales&Marketing);Москва;ANCOR;;;2023-03-15;;;;
78101222;Финансовый аналитик;Финансовый аналитик;Москва;МЕДТРЕК;;;2023-03-15;;60000;RUR;ms excel, управленческий учет, финансовое планирование
77826571;Финансовый аналитик;Финансовый бизнес аналитик;Москва;Ventra;;;2023-03-09;150000;;RUR;английский язык, финансовый анализ, маржинальный анализ, финансовая отчетность, power bi, анализ текущих финансовых показателей, excel, sap, бюджетирование, управленческая отчетность
78121655;Финансовый аналитик;Финансовый аналитик;Москва;Биннофарм Групп;;;2023-03-16;;;;
77971504;Финансовый аналитик;Финансовый аналитик;Москва;Мединвестгрупп;;;2023-03-13;;;;
76773656;Финансовый аналитик;Finance Analyst;Москва;АгроТерра, группа компаний;;;2023-03-19;;;;прогнозирование, ms powerpoint, анализ рынка, стратегическое мышление, финансовый анализ, финансовое моделирование, ms excel
78054149;Финансовый аналитик;Финансовый аналитик по работе с Европейским подразделением;Москва;АЛВИСА;;;2023-03-14;;;;финансовая отчетность, английский язык, power pivot, power query, разработка финансовых моделей, автоматизация процессов, 1c erp, продвинутый пользователь пк, финансовый анализ
77914394;Финансовый аналитик;Старший финансовый аналитик;Москва;АЙТИ.СПЕЙС;;;2023-03-14;;151000;RUR;sap, эдо, excel, 1c, fmcg
78000011;Финансовый аналитик;Финансовый аналитик;Москва;Авито;;;2023-03-13;;;;
76827688;Финансовый аналитик;Финансовый аналитик;Москва;LIFE PAY;;;2023-03-11;;;;
78054872;Финансовый аналитик;Финансовый аналитик (методолог);Москва;Кадровый холдинг ПРОФИЛЬ;;;2023-03-14;;200000;RUR;
77922022;Финансовый аналитик;Финансовый аналитик;Москва;ANCOR;;;2023-03-11;;;;
75688158;Финансовый аналитик;Главный финансовый аналитик;Москва;Ингосстрах;;;2023-03-10;;;;ms powerpoint, анализ данных, power bi, ms sql, аналитика, анализ финансовых показателей, ms power bi, бизнес-аналитика, страховые продукты, digital-каналов, управление проектами, digital, python
77980323;Финансовый аналитик;Финансовый аналитик;Москва;«Баланс-Платформа»;;;2023-03-13;;;;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, управленческая отчетность, финансовая отчетность, подготовка презентаций, excel, финансовый контроль, финансовое планирование, анализ финансовых показателей
78125032;Финансовый аналитик;Финансовый аналитик по себестоимости;Москва;АЛВИСА;;;2023-03-16;;;;расчет себестоимости, 1с: предприятие 8, английский язык, power query, power pivot
76228451;Финансовый аналитик;Главный эксперт (Управленческая отчетность и финансовый анализ корпоративного бизнеса);Москва;UniCredit Bank;;;2023-03-20;;;;управленческая отчетность, высшее образование, английский язык (upper-intermediate), уверенный пользователь ms office, английский язык (intermediate)
78171239;Финансовый аналитик;Финансовый аналитик ПЭО;Москва;Сервис Плюс;;;2023-03-17;;;;финансовая отчетность, лизинг, факторинг
78195061;Финансовый аналитик;Финансовый аналитик (коммерческая недвижимость);Москва;Инвестиционно-финансовая компания;;;2023-03-17;;80000;RUR;финансовое моделирование, инвестиционный анализ, power point, работа в excel, работа с большим объемом информации, работа с банками, подготовка презентаций
78030270;Финансовый аналитик;Финансовый аналитик в отдел сопровождения сделок (financial due diligence);Москва;Габидуллина Нелла Зуфаровна;;;2023-03-14;;;;
77891032;Финансовый аналитик;Финансовый аналитик;Москва;SA MEDIA GROUP;;;2023-03-10;;;;ms powerpoint, google таблицы, excel, google sheets, английский язык (intermediate), формирование отчетности
77853691;Финансовый аналитик;Финансовый аналитик;Москва;Мясницкий ряд;;;2023-03-20;;;;1с: предприятие 8, 1с: бухгалтерия, erp, ms excel, p&l, управленческая отчетность, формирование управленческой отчетности, экономический анализ, подготовка презентаций, финансовый анализ, анализ текущих финансовых показателей
76782954;Финансовый аналитик;Финансовый аналитик (ценообразование);Москва;Черкизово, Группа предприятий;;;2023-03-09;;;;ценообразование, английский язык, ms powerpoint, аналитическое мышление, анализ рынка
77963417;Финансовый аналитик;Финансовый аналитик;Москва;MAXIMUM EDUCATION;;;2023-03-13;;;;финансовый анализ, финансовая отчетность, аналитическое мышление
77905789;Финансовый аналитик;Финансовый аналитик;Москва;ГК Пикет;;;2023-03-10;;;;управленческая отчетность, финансовая отчетность, экономический анализ, финансовое планирование, бизнес-анализ, аналитическое мышление, составление бизнес-плана, финансовый анализ, анализ текущих финансовых показателей, внешний финансовый аудит, внутренний финансовый аудит, план-фактный анализ бюджета, сравнение внутригрупповых расчетов
77729031;Финансовый аналитик;Старший финансовый аналитик (промо);Москва;Черкизово, Группа предприятий;;;2023-03-09;;;;контроль и анализ ценообразования, анализ текущих финансовых показателей, ценообразование, английский язык, ms powerpoint
78131521;Финансовый аналитик;Finance Analyst Commercial - Modern Trade / Финансовый аналитик по планированию коммерческих затрат;Москва;Мон’дэлис Русь;;;2023-03-16;;;;
75823071;Финансовый аналитик;Аналитик данных (финансовые рынки);Москва;Центральный банк Российской Федерации;;;2023-03-11;;;;python, vba, sql, olap (online analytical processing), аналитические исследования
77070345;Финансовый аналитик;Старший финансовый аналитик (Ликвидность и банковские операции);Москва;BAT Russia;;;2023-03-14;;;;анализ финансовых показателей, казначейство
78201381;Финансовый аналитик;Financial Analyst for FinTech;Москва;Мунэксперт;;;2023-03-17;120000;160000;RUR;
78156461;Финансовый аналитик;Финансовый Аналитик (группа Финансового Контроллинга);Москва;Cfoclub (ИП Валуев Кирилл Владимирович);;;2023-03-16;80000;100000;RUR;ms excel, работа с большим объемом информации, работа в команде, базовые знания 1с
76959669;Финансовый аналитик;Финансовый аналитик по себестоимости;Москва;Биннофарм Групп;;;2023-03-13;;;;
77980775;Финансовый аналитик;Старший финансовый аналитик (Продажи и маркетинг);Москва;Черкизово, Группа предприятий;;;2023-03-13;;;;p&l, excel, работа с большим объемом информации, высокие коммуникативные навыки
78056681;Финансовый аналитик;Supply Finance Senior Analyst / Старший Финансовый Аналитик;Москва;Марс;;;2023-03-14;;;;
77844496;Финансовый аналитик;Старший финансовый аналитик (Казначейство);Москва;ANCOR;;;2023-03-09;;;;
76140701;Финансовый аналитик;Финансовый аналитик (Power BI);Москва;Абсолют Страхование;;;2023-03-09;;;;финансовый анализ, экономический анализ, ms excel, управленческая отчетность, многозадачность
77847792;Финансовый аналитик;Финансовый аналитик;Москва;Школа Летово;;;2023-03-09;;;;ms powerpoint, экономический анализ, 1с: бухгалтерия, финансовый анализ, бддс, уверенный пользователь ms office, 1c: финансы, финансы, 1c: предприятие
77338421;Финансовый аналитик;Финансовый аналитик / менеджер (аренда и продажа воздухоразделительных станций);Москва;Тм-Аква;;;2023-03-15;;;;газовая отрасль, разработка финансовой модели, продажа и аренда воздухоразделительного оборудования, финансовые риски, финансовое сопровождение проектов, аналитика проектов, excel, powerpoint, аналитическое мышление
77874829;Финансовый аналитик;Финансовый менеджер/аналитик (общепит), Сочи;Москва;Новиков Групп;;;2023-03-13;;;;анализ фхд, анализ бизнес показателей, анализ затрат, финансовый анализ, финансовый контроль, анализ финансовых показателей, расчет и анализ себестоимости продукции и услуг, управленческий учет
78129017;Финансовый аналитик;Финансист-аналитик / Финансовый менеджер (удаленная работа);Москва;Сити Фабрика;;;2023-03-16;50000;;RUR;управленческая отчетность, финансовое планирование, управление финансами, финансовый менеджмент, анализ финансовых показателей, 1с: управление предприятием, подготовка управленческой отчетности, удаленная работа
77954685;Финансовый аналитик;Автор студенческих работ (Финансовый аналитик);Москва;Студсервис;;;2023-03-13;30000;90000;RUR;грамотная речь, деловое общение, телефонные переговоры, консультирование, работа с большим объемом информации
77737406;Финансовый аналитик;Руководитель отдела аналитики (товарно-финансовое планирование);Москва;Группа компаний АЯК;;;2023-04-05;180000;;RUR;ценообразование, прогнозирование, управление товарными запасами, abc-анализ, аналитика продаж, анализ ассортиментной линейки, конкурентная аналитика, анализ финансовых показателей, контроль и анализ ценообразования, аналитическое мышление, анализ данных, планирование запасов, управление ассортиментом, работа с большим объемом информации, анализ рынка
78726853;Финансовый аналитик;Финансовый бизнес-аналитик (IT блок);Москва;Крупная российская компания;;;2023-03-30;;;;управление проектами, scrum, ms project, agile project management, английский язык, финансовые модели, тсо
76538006;Финансовый аналитик;Руководитель отдела аналитики в финансовый департамент;Москва;СБЕР;;;2023-03-28;;;;
75994014;Финансовый аналитик;Ведущий аналитик отдела финансового анализа транспортной логистики;Москва;МАГНИТ, Розничная сеть;;;2023-03-23;;;;ms excel, факторный анализ, управленческая отчетность, формирование бюджета
78888730;Финансовый аналитик;Старший финансовый аналитик/финансовый контролер;Москва;Appie.tech;;;2023-04-04;;250000;RUR;
78193345;Финансовый аналитик;Финансовый аналитик;Москва;Форт;;;2023-04-04;150000;150000;RUR;
78878817;Финансовый аналитик;Младший финансовый аналитик;Москва;Employcity;;;2023-04-04;;;;анализ финансовых показателей, power bi, excel, впр, мониторинг рынка, сбор и анализ информации, работа с большим объемом информации
78865776;Финансовый аналитик;Экономист/Финансовый аналитик;Москва;Восточный Поток;;;2023-04-04;100000;120000;RUR;
77704021;Финансовый аналитик;Младший финансовый аналитик;Москва;Abbott Laboratories;;;2023-04-05;;;;
77091336;Финансовый аналитик;Инвестиционный аналитик / Финансовый аналитик;Москва;ИНТЕР РАО ЕЭС;;;2023-04-05;;;;финансовое моделирование, корпоративные финансы, bloomberg, финансовый анализ, инвестиционный анализ
78566826;Финансовый аналитик;Финансовый контролер, бизнес аналитик;Москва;Com-Dental;;;2023-04-05;;;;
77076663;Финансовый аналитик;Старший менеджер по финансовому планированию и аналитике;Москва;билайн;;;2023-04-04;;;;ms sql, power query, финансовое планирование, ms excel
78475102;Финансовый аналитик;Финансовый аналитик;Москва;Институт искусственного интеллекта AIRI;;;2023-04-04;;;;аудит, аналитика
78446304;Финансовый аналитик;Младший финансовый аналитик;Москва;Glosema Group;;;2023-03-23;50000;;RUR;аудит, финансовая аналитика, экономика, оценка компаний, анализ компаративной отчётности
78559494;Финансовый аналитик;Финансовый аналитик в Яндекс Еду;Москва;Яндекс;;;2023-03-27;;;;финансовое моделирование, финансовый анализ, excel
77234673;Финансовый аналитик;Старший финансовый аналитик;Москва;Группа ВИС;;;2023-03-22;240000;;RUR;1c erp, финансовая отчетность, моделирование
68581636;Финансовый аналитик;Financial Analyst;Москва;BIG;;;2023-04-04;;;;финансовый анализ, анализ текущих финансовых показателей, внешний финансовый аудит, analytical skills, ms excel
78524179;Финансовый аналитик;Финансовый аналитик;Москва;Яндекс;;;2023-03-24;;;;финансовый анализ, план-фактный анализ бюджета, ms powerpoint, рсбу, gaap, ifrs, ms excel, английский язык
76989483;Финансовый аналитик;Финансовый аналитик;Москва;Ozon;;;2023-03-22;;;;
78694340;Финансовый аналитик;Финансовый аналитик по инвестиционным проектам;Москва;Группа Компаний РУСАГРО;;;2023-03-29;;;;
78450260;Финансовый аналитик;Старший финансовый аналитик;Москва;Группа Компаний РУСАГРО;;;2023-03-23;;;;
77180482;Финансовый аналитик;Старший финансовый аналитик;Москва;Ozon;;;2023-03-22;;;;
78292454;Финансовый аналитик;"Финансовый аналитик / экономист команды ""Управление жизненным циклом клиента""";Москва;Банк ВТБ (ПАО);;;2023-03-20;;;;финансовый анализ, работа с большим объемом информации, аналитическое мышление, бюджетирование, экономический анализ, ms excel, анализ бизнес показателей, составление бизнес-плана
78145764;Финансовый аналитик;Аналитик (инвестиционный и финансовый анализ);Москва;АБСОЛЮТ БАНК;;;2023-03-16;;;;инвестиционный анализ, финансовое моделирование
77974738;Финансовый аналитик;Финансовый аналитик;Москва;Гипотеза;;;2023-03-13;80000;;RUR;корпоративные финансы, удаленная работа, визуализация данных, excel, power bi, финансы, экономика, финансовая отчетность, работа с большим объемом информации, умение работать в коллективе, анализ текущих финансовых показателей
76762357;Финансовый аналитик;Финансовый аналитик (Дирекция проектов и развития дочерних компании);Москва;Банк ВТБ (ПАО);;;2023-03-10;;;;ms access, excel, финансовый анализ, финансовый контроль, p&l, менеджмент, аналитическое мышление, проектный менеджмент, конкурентная аналитика, финансы, ms powerpoint, аналитические навыки, деловая коммуникация, умение работать в условиях многозадачности, риск-менеджер, эксперт по стратегии, бизнес-координация дочерних компаний, подготовка аналитики и презентаций по дочерним компаниям
76569431;Финансовый аналитик;Финансовый контролер/Финансовый аналитик;Москва;АТОМ;;;2023-03-20;;;;финансовый анализ, бюджетирование, финансовый контроль, умение работать в режиме многозадачности, многозадачность, финансовая отчетность, подготовка презентаций, бизнес-анализ, ориентация на результат, работа в режиме многозадачности, анализ текущих финансовых показателей
78986837;Финансовый аналитик;Finance Analyst (Remote);Москва;LATOKEN;;;2023-04-06;119246;;RUR;ifrs, sql, budgeting, audit, reporting, accounting automation
78945774;Финансовый аналитик;Главный эксперт-аналитик финансового отдела;Москва;Группа компаний ЕКС;;;2023-04-05;;;;финансовый анализ, кредитные договоры, деловая переписка, работа в условиях многозадачности, 1c: бухгалтерия, анализ финансовых показателей, знания 44-фз и 223-фз, анализ фхд, привлечение банковского финансирования, работа с банками, движение денежных средств
78900285;Финансовый аналитик;Financial analyst;Москва;ANCOR;;;2023-04-04;;;;
78151212;Финансовый аналитик;Главный бухгалтер/Главный бухгалтер с функциями финансового аналитика;Москва;ПДА ПАРТ;;;2023-04-06;;;;бухгалтерский учет, финансовая отчетность, бухгалтерская отчетность, налоговая отчетность, учет затрат
