id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
78018733;Бизнес-аналитик;Системный/бизнес аналитик;Москва;РОСБАНК;;uml, sql, bpmn, agile;От 1 года до 3 лет;2023-04-11;;;
78175025;Бизнес-аналитик;Бизнес-аналитик;Москва;Объединенные кондитеры;;бизнес-анализ, ms powerpoint, sql;От 3 до 6 лет;2023-04-07;100000;100000;RUR
79043393;Бизнес-аналитик;Бизнес-аналитик;Москва;AB InBev Efes;;бизнес-анализ, аналитическое мышление, sql;От 1 года до 3 лет;2023-04-07;;;
79041642;Бизнес-аналитик;Бизнес-аналитик;Москва;СБЕР;;;От 1 года до 3 лет;2023-04-07;;;
79041146;Бизнес-аналитик;Бизнес-аналитик;Москва;Coral Club;;bpmn, epc, моделирование бизнес процессов, archimate, aris, умение работать в команде, аналитическое мышление, бизнес-аналитика, грамотная речь, организаторские навыки, коммуникабельность;От 3 до 6 лет;2023-04-07;;;
77883879;Бизнес-аналитик;Бизнес-аналитик (Битрикс, 1С, Битрикс24);Москва;Юридическая фирма BLS;;1с-битрикс, постановка задач разработчикам, аналитическое мышление, битрикс24, bitrix24, crm битрикс 24, оптимизация бизнес процессов, crm bitrix24, 1с: бухгалтерия, 1с: зарплата и управление персоналом, 1с: документооборот, проектный менеджмент, автоматизация;От 3 до 6 лет;2023-04-17;;;
79038807;Бизнес-аналитик;Бизнес-аналитик;Москва;Московский филиал АО ЦентрИнформ;;uml, разработка технических заданий, управление проектами, scrum;От 3 до 6 лет;2023-04-07;130000;200000;RUR
76038113;Бизнес-аналитик;Бизнес-аналитик;Москва;Тесли;;ms sql, 1с: управление торговлей, erp systems, управленческая отчетность, power bi;От 1 года до 3 лет;2023-04-07;;;
79038588;Бизнес-аналитик;Бизнес-аналитик;Москва;Ozon;;ms powerpoint, обучение и развитие, работа в команде, умение работать в команде, коммерция, sql, аналитические исследования, контрактные условия;От 3 до 6 лет;2023-04-07;;;
78739604;Бизнес-аналитик;Бизнес-аналитик (Москва);Москва;WILDBERRIES;;sql, python, анализ данных, бизнес-анализ, аналитика, прогнозирование;Нет опыта;2023-04-11;;;
79143282;Бизнес-аналитик;Ведущий бизнес-аналитик;Москва;Мирамедикс;;;От 3 до 6 лет;2023-04-11;;;
79279605;Бизнес-аналитик;Бизнес-аналитик (дивизион Гостех);Москва;СБЕР;;;От 1 года до 3 лет;2023-04-13;;;
79033477;Бизнес-аналитик;Бизнес-аналитик;Москва;Бизапс;;bpmn, бизнес-анализ, моделирование бизнес процессов, оптимизация бизнес-процессов, постановка задач разработчикам, разработка технических заданий, crm, erp;От 3 до 6 лет;2023-04-07;100000;;RUR
79278770;Бизнес-аналитик;Бизнес-аналитик (контакт-центр);Москва;РСХБ-Интех;;;От 3 до 6 лет;2023-04-13;;;
79028893;Бизнес-аналитик;Бизнес-аналитик;Москва;Voximplant;;ms excel, atlassian jira, atlassian confluence, rest, json, api, java;От 1 года до 3 лет;2023-04-07;70000;80000;RUR
