id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
79747732;Аналитик данных;"Аналитик на проект ""Витрина данных""";Москва;Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области;;;От 1 года до 3 лет;2023-04-24;;;
79580432;Аналитик данных;Аналитик данных;Москва;ЛУИС+;;аналитический склад ума, ms sql, аналитика, анализ данных, сбор и анализ информации;От 1 года до 3 лет;2023-04-20;;;
79679980;Аналитик данных;Аналитик в розничную команду данных;Москва;Райффайзен Банк;;;От 3 до 6 лет;2023-04-21;;;
72888885;Аналитик данных;Аналитик данных DWH;Москва;Группа Самолет;;;От 3 до 6 лет;2023-04-27;;;
79594126;Аналитик данных;Аналитик данных в Отдел маркетинговых исследований;Москва;СБЕР;;;От 3 до 6 лет;2023-04-20;;;
73591237;Аналитик данных;Data analyst / Аналитик данных;Москва;IQnergy;;анализ данных;От 3 до 6 лет;2023-04-28;;;
79467134;Аналитик данных;Аналитик данных поисковой выдачи;Москва;Ашманов и партнеры;;работа с системами аналитики, аналитическое мышление, анализ данных, статистика, математическая статистика, математический анализ, поисковые системы, аналитические исследования;Нет опыта;2023-04-18;;;
49898429;Аналитик данных;Аналитик данных;Москва;ГБУ г. Москвы НИИ организации здравоохранения и медицинского менеджмента ДЗМ г. Москвы;;python, sql, pandas, numpy, анализ данных;От 1 года до 3 лет;2023-04-25;;;
79088769;Аналитик данных;Аналитик данных;Москва;Газпромбанк;;;От 3 до 6 лет;2023-04-21;;;
79266085;Аналитик данных;Старший аналитик данных;Москва;билайн;;hadoop, sql, spark, data mining, анализ данных, сбор и анализ информации, аналитика, a/b тесты, python;От 1 года до 3 лет;2023-04-28;;;
79726973;Аналитик данных;Аналитик данных (Эксперт Департамента развития аналитических систем);Москва;Ассоциация НП Совет рынка;;;От 1 года до 3 лет;2023-04-24;;;
79551774;Аналитик данных;Аналитик данных;Москва;ГКУ Инфогород;;;От 1 года до 3 лет;2023-04-19;;;
50293361;Аналитик данных;Аналитик данных (Data analyst);Москва;Красное & Белое, розничная сеть;;sql, vba, ms sql, ms powerpoint, анализ данных, olap (online analytical processing), power pivot, power query, power bi, конкурентная аналитика, прогнозирование;От 1 года до 3 лет;2023-04-20;;;
79480258;Аналитик данных;Аналитик данных;Москва;СБЕР;;;От 1 года до 3 лет;2023-04-18;;;
79893521;Аналитик данных;Старший аналитик данных;Москва;ГЛОБАЛТРАК МЕНЕДЖМЕНТ;;;От 3 до 6 лет;2023-04-27;;;
79602969;Аналитик данных;Аналитик данных;Москва;ЭвоКонсалт;;;От 1 года до 3 лет;2023-04-20;150000;;RUR
79174354;Аналитик данных;Аналитик данных / CPA-менеджер;Москва;47 Тех;;умение планировать, партнерский маркетинг, коммуникация, google sheets, excel, аналитика, сра сети;От 1 года до 3 лет;2023-04-26;60000;;RUR
77997545;Аналитик данных;Аналитик данных / Product analyst;Москва;Оскели Групп;;sql, python, google analytics, анализ данных, веб-аналитика;От 1 года до 3 лет;2023-04-27;;;
79713754;Аналитик данных;Аналитик данных систем целевого маркетинга;Москва;Tele2;;python, sql, teradata, etl, ibm unica, wso2 stream processor, kibana, siddhi, knime;От 1 года до 3 лет;2023-04-24;;;
79623197;Аналитик данных;Аналитик в Отдел контроля данных и расчетов MIS;Москва;СБЕР;;;От 3 до 6 лет;2023-04-20;;;
79257789;Аналитик данных;Аналитик данных (Операционный департамент);Москва;Банк ВТБ (ПАО);;;От 1 года до 3 лет;2023-04-18;;;
78556368;Аналитик данных;Старший аналитик данных;Москва;АБСОЛЮТ БАНК;;;От 3 до 6 лет;2023-04-24;;;
77220011;Аналитик данных;Руководитель по аналитике эффективности кампаний (группа аналитики данных);Москва;билайн;;;От 1 года до 3 лет;2023-04-27;;;
79479109;Аналитик данных;Аналитик данных;Москва;Передовые Платежные Решения;;vba, python, sql, tableau, работа с базами данных, аналитическое мышление;От 1 года до 3 лет;2023-04-18;;;
